OrderID,Region,Country,CustID,Customer_Name,ProductSKU,Product_Category,OrderLineItem,OrderQuantity,ProductCost,ProductPrice,OrderDate,AcquisitionSource,TransactionID,Fraud,PaymentMethod,CardType,Gender
SO73790,United Kingdom,United Kingdom,16946,TERESA DIAZ,BK-M38S-40,Plants,1,1,419.7784,769.49,26-06-2022,"Google-ads",X3594838081085261,FALSE,CREDITCARD,DISCOVER,M
SO73822,Canada,Canada,25845,TIMOTHY CAMPBELL,CA-1098,Pots,2,2,5.7052,8.6442,26-06-2022,"Google-ads",K3391674444282880,FALSE,CREDITCARD,VISA,M
SO73822,Canada,Canada,25845,TIMOTHY CAMPBELL,WB-H098,Plant Care & Seeds,1,1,1.8663,4.99,26-06-2022,"Google-ads",S9640930197783134,FALSE,CREDITCARD,MC,M
SO73826,Germany,Germany,17201,VINCENT YANG,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,26-06-2022,"Google-ads",A5725918422182696,FALSE,CREDITCARD,VISA,M
SO73841,Southwest,United States,18406,ZACHARY ROSS,BK-M68S-42,Plants,1,1,1117.8559,2071.4196,26-06-2022,"Google-ads",H7266959133984445,TRUE,CREDITCARD,MC,M
SO73841,Southwest,United States,18406,ZACHARY ROSS,TI-M823,Plant Care & Seeds,2,1,13.09,35,26-06-2022,"Google-ads",W8157356014999177,FALSE,CREDITCARD,VISA,
SO73938,Germany,Germany,13256,ABBY SUBRAM,BC-R205,Plant Care & Seeds,2,3,3.3623,8.99,27-06-2022,"Google-ads",W6409907963323600,FALSE,CREDITCARD,,M
SO73938,Germany,Germany,13256,ABBY SUBRAM,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,27-06-2022,"Yt-Campaign",W5262932867744204,FALSE,CREDITCARD,VISA,M
SO73938,Germany,Germany,13256,ABBY SUBRAM,HL-U509-R,Plant Care & Seeds,4,1,13.0863,34.99,27-06-2022,"Google-ads",U5587894542029957,FALSE,CREDITCARD,,M
SO73938,Germany,Germany,13256,ABBY SUBRAM,BK-T79U-54,Plants,1,1,1481.9379,2384.07,27-06-2022,"Google-ads",Y2506168376696144,FALSE,PAYPAL,VISA,M
SO73885,Southwest,United States,23076,ADRIAN BROOKS,TI-M602,Plant Care & Seeds,1,2,11.2163,29.99,27-06-2022,"Google-ads",S1875814277622667,FALSE,CREDITCARD,AMEX,M
SO73903,Germany,Germany,29441,ADRIANA PATEL,TT-T092,Plant Care & Seeds,2,2,1.8663,4.99,27-06-2022,"Yt-Campaign",J9128926528464996,FALSE,CREDITCARD,VISA,M
SO73903,Germany,Germany,29441,ADRIANA PATEL,TI-T723,Plant Care & Seeds,1,2,10.8423,28.99,27-06-2022,"Meta-ads",F8915328993936882,FALSE,CREDITCARD,VISA,M
SO73903,Germany,Germany,29441,ADRIANA PATEL,HL-U509,Plant Care & Seeds,3,1,12.0278,33.6442,27-06-2022,"Google-ads",S3626492355912111,FALSE,CREDITCARD,MC,M
SO73901,United Kingdom,United Kingdom,28899,ALEJANDRO ANAND,TT-R982,Plant Care & Seeds,1,3,1.4923,3.99,27-06-2022,"Google-ads",H8758308155682566,TRUE,CREDITCARD,VISA,M
SO73901,United Kingdom,United Kingdom,28899,ALEJANDRO ANAND,TI-R092,Plant Care & Seeds,2,2,8.0373,21.49,27-06-2022,"Meta-ads",J6198395521483689,FALSE,PAYPAL,MC,M
SO73901,United Kingdom,United Kingdom,28899,ALEJANDRO ANAND,HL-U509-B,Plant Care & Seeds,3,1,12.0278,33.6442,27-06-2022,"Google-ads",K7041179289165876,FALSE,CREDITCARD,,M
SO73890,Southwest,United States,20017,ANNA SANDERS,CA-1098,Pots,2,2,5.7052,8.6442,27-06-2022,"Google-ads",B9622466981755700,FALSE,CREDITCARD,MC,
SO73890,Southwest,United States,20017,ANNA SANDERS,SH-W890-M,Pots,1,1,26.1763,69.99,27-06-2022,"Google-ads",L4247635270425492,FALSE,CREDITCARD,AMEX,
SO73879,Canada,Canada,11631,ANTONIO BENNETT,GL-H102-M,Pots,2,1,9.7136,23.5481,27-06-2022,"Google-ads",N5919676536176261,FALSE,CREDITCARD,VISA,M
SO73879,Canada,Canada,11631,ANTONIO BENNETT,SJ-0194-M,Pots,1,1,41.5723,53.99,27-06-2022,"Google-ads",I2300705373002423,FALSE,CREDITCARD,AMEX,M
SO73915,United Kingdom,United Kingdom,15660,APRIL JAI,SO-R809-M,Pots,2,1,3.3623,8.99,27-06-2022,"Meta-ads",G9632905150476572,FALSE,CREDITCARD,VISA,M
SO73915,United Kingdom,United Kingdom,15660,APRIL JAI,BK-T18U-44,Plants,1,1,461.4448,742.35,27-06-2022,"Google-ads",L1175123496398891,FALSE,CREDITCARD,VISA,M
SO73882,Northwest,United States,23489,AUTUMN HUANG,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,27-06-2022,"Google-ads",V6704139373274832,FALSE,CREDITCARD,VISA,M
SO73882,Northwest,United States,23489,AUTUMN HUANG,TI-M602,Plant Care & Seeds,2,2,11.2163,29.99,27-06-2022,"Google-ads",D8831116113308397,FALSE,CREDITCARD,AMEX,M
SO73900,Germany,Germany,20043,BRENT ZHENG,TI-M602,Plant Care & Seeds,1,3,11.2163,29.99,27-06-2022,"Google-ads",N3922638814895876,FALSE,CREDITCARD,VISA,M
SO73900,Germany,Germany,20043,BRENT ZHENG,PK-7098,Plant Care & Seeds,2,2,0.8565,2.29,27-06-2022,"Google-ads",L4375370550622736,FALSE,CREDITCARD,AMEX,M
SO73895,Southwest,United States,15960,BRIANNA BRYANT,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,27-06-2022,"Google-ads",Y2192176031984284,FALSE,PAYPAL,,M
SO73936,Germany,Germany,25610,BRITTNEY ZHAO,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,27-06-2022,"Google-ads",T9326475816443263,TRUE,CREDITCARD,VISA,M
SO73936,Germany,Germany,25610,BRITTNEY ZHAO,BK-R19B-48,Plants,1,1,343.6496,539.99,27-06-2022,"Google-ads",R1701798895165657,FALSE,PAYPAL,MC,M
SO73884,Northwest,United States,22774,CALEB ALEXANDER,TI-M602,Plant Care & Seeds,1,3,11.2163,29.99,27-06-2022,"Meta-ads",H2359780888395427,FALSE,PAYPAL,AMEX,M
SO73912,Southwest,United States,15547,CASSIDY WOOD,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,27-06-2022,"Google-ads",O7553550549433719,FALSE,PAYPAL,VISA,M
SO73912,Southwest,United States,15547,CASSIDY WOOD,BK-M38S-38,Plants,1,1,419.7784,769.49,27-06-2022,"Google-ads",F2053351418849729,FALSE,CREDITCARD,,M
SO73920,Australia,Australia,22860,CEDRIC KUMAR,PK-7098,Plant Care & Seeds,4,3,0.8565,2.29,27-06-2022,"Yt-Campaign",H4012466767145373,FALSE,CREDITCARD,VISA,M
SO73920,Australia,Australia,22860,CEDRIC KUMAR,TT-R982,Plant Care & Seeds,2,2,1.4923,3.99,27-06-2022,"Google-ads",B2933364656158864,FALSE,CREDITCARD,MC,M
SO73920,Australia,Australia,22860,CEDRIC KUMAR,BK-R89B-58,Plants,1,1,1320.6838,2181.5625,27-06-2022,"Google-ads",Q2962303663657828,FALSE,CREDITCARD,VISA,M
SO73920,Australia,Australia,22860,CEDRIC KUMAR,TI-R982,Plant Care & Seeds,3,1,12.1924,32.6,27-06-2022,"Google-ads",Y1081357226479972,TRUE,CREDITCARD,VISA,M
SO73929,Canada,Canada,29041,CHARLES COLLINS,GL-H102-L,Pots,5,2,9.7136,23.5481,27-06-2022,"Google-ads",A8457393377706102,FALSE,CREDITCARD,,M
SO73929,Canada,Canada,29041,CHARLES COLLINS,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,27-06-2022,"Google-ads",Q5495728363235306,FALSE,CREDITCARD,VISA,M
SO73929,Canada,Canada,29041,CHARLES COLLINS,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,27-06-2022,"Google-ads",G7267288096009871,FALSE,CREDITCARD,MC,M
SO73929,Canada,Canada,29041,CHARLES COLLINS,LJ-0192-M,Pots,4,1,31.7244,48.0673,27-06-2022,"Google-ads",M3232327179921709,FALSE,CREDITCARD,MC,
SO73929,Canada,Canada,29041,CHARLES COLLINS,BK-R19B-44,Plants,1,1,343.6496,539.99,27-06-2022,"Google-ads",K2514620878535449,FALSE,CREDITCARD,VISA,
SO73883,Northwest,United States,25853,CHLOE COLLINS,TI-M267,Plant Care & Seeds,1,2,9.3463,24.99,27-06-2022,"Google-ads",R8554568777695692,FALSE,CREDITCARD,VISA,M
SO73883,Northwest,United States,25853,CHLOE COLLINS,PK-7098,Plant Care & Seeds,2,1,0.8565,2.29,27-06-2022,"Google-ads",G8245448594837497,FALSE,CREDITCARD,VISA,M
SO73878,Canada,Canada,11711,DANIEL DAVIS,HL-U509-R,Plant Care & Seeds,1,1,13.0863,34.99,27-06-2022,"Google-ads",Z8656379068031086,FALSE,CREDITCARD,MC,
SO73872,Australia,Australia,12587,DANNY TRAVERS,LJ-0192-L,Pots,1,1,31.7244,48.0673,27-06-2022,"Google-ads",R6436745779111608,FALSE,CREDITCARD,,M
SO73876,France,France,16052,DANNY GUTIERREZ,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,27-06-2022,"Google-ads",Q2630238838109024,FALSE,CREDITCARD,MC,M
SO73876,France,France,16052,DANNY GUTIERREZ,BK-M18B-44,Plants,1,1,294.5797,539.99,27-06-2022,"Google-ads",L6038742451271077,FALSE,PAYPAL,VISA,M
SO73893,Canada,Canada,27208,DAVID CHEN,WB-H098,Plant Care & Seeds,1,2,1.8663,4.99,27-06-2022,"Google-ads",J5486456313858082,FALSE,CREDITCARD,MC,M
SO73893,Canada,Canada,27208,DAVID CHEN,HL-U509-R,Plant Care & Seeds,2,1,13.0863,34.99,27-06-2022,"Google-ads",Z7369628330064953,FALSE,CREDITCARD,VISA,M
SO73923,Australia,Australia,16496,DAWN TANG,FE-6654,Plant Care & Seeds,4,2,8.2205,21.98,27-06-2022,"Google-ads",K2966199020137795,FALSE,CREDITCARD,VISA,M
SO73923,Australia,Australia,16496,DAWN TANG,TT-M928,Plant Care & Seeds,3,2,1.8663,4.99,27-06-2022,"Google-ads",Z5437260984395173,FALSE,CREDITCARD,VISA,M
SO73923,Australia,Australia,16496,DAWN TANG,BK-M68S-42,Plants,1,1,1117.8559,2071.4196,27-06-2022,"Google-ads",I3674885865056970,FALSE,PAYPAL,VISA,
SO73923,Australia,Australia,16496,DAWN TANG,TI-M823,Plant Care & Seeds,2,1,13.09,35,27-06-2022,"Google-ads",U9190617556264568,FALSE,CREDITCARD,AMEX,M
SO73873,Australia,Australia,19573,DEANNA RUBIO,TT-T092,Plant Care & Seeds,2,2,1.8663,4.99,27-06-2022,"Google-ads",F8253330242505122,FALSE,CREDITCARD,MC,
SO73873,Australia,Australia,19573,DEANNA RUBIO,TI-T723,Plant Care & Seeds,1,2,10.8423,28.99,27-06-2022,"Google-ads",W9426948279074396,FALSE,PAYPAL,MC,M
SO73896,Northwest,United States,15887,DEANNA VAZQUEZ,TT-M928,Plant Care & Seeds,1,2,1.8663,4.99,27-06-2022,"Google-ads",G6216529251505592,FALSE,CREDITCARD,DISCOVER,M
SO73896,Northwest,United States,15887,DEANNA VAZQUEZ,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,27-06-2022,"Yt-Campaign",N5116548184991700,FALSE,CREDITCARD,VISA,
SO73877,France,France,11432,DOMINIQUE PRASAD,FE-6654,Plant Care & Seeds,2,2,8.2205,21.98,27-06-2022,"Google-ads",P5884356727877493,TRUE,CREDITCARD,VISA,
SO73877,France,France,11432,DOMINIQUE PRASAD,HL-U509-R,Plant Care & Seeds,3,1,13.0863,34.99,27-06-2022,"Google-ads",N7722505516336612,FALSE,CREDITCARD,VISA,
SO73877,France,France,11432,DOMINIQUE PRASAD,BK-M18S-44,Plants,1,1,308.2179,564.99,27-06-2022,"Google-ads",B8038426799583005,TRUE,CREDITCARD,VISA,M
SO73906,Canada,Canada,15197,ELIJAH KUMAR,FE-6654,Plant Care & Seeds,2,3,8.2205,21.98,27-06-2022,"Google-ads",Y2312727680381659,FALSE,CREDITCARD,AMEX,M
SO73906,Canada,Canada,15197,ELIJAH KUMAR,WB-H098,Plant Care & Seeds,4,2,1.8663,4.99,27-06-2022,"Google-ads",S3247255460642727,FALSE,CREDITCARD,MC,M
SO73906,Canada,Canada,15197,ELIJAH KUMAR,HL-U509-R,Plant Care & Seeds,5,1,13.0863,34.99,27-06-2022,"Google-ads",S5076243930599973,FALSE,CREDITCARD,,
SO73906,Canada,Canada,15197,ELIJAH KUMAR,BC-M005,Plant Care & Seeds,3,1,3.7363,9.99,27-06-2022,"Google-ads",K8381827595204668,FALSE,CREDITCARD,MC,M
SO73906,Canada,Canada,15197,ELIJAH KUMAR,TI-M823,Plant Care & Seeds,1,1,13.09,35,27-06-2022,"Yt-Campaign",D2309361552344667,FALSE,PAYPAL,MC,M
SO73926,Southwest,United States,24387,ELIJAH MITCHELL,BK-R19B-52,Plants,1,1,343.6496,539.99,27-06-2022,"Google-ads",M4419583811317616,FALSE,PAYPAL,,M
SO73870,Australia,Australia,13972,EUGENE LIANG,PK-7098,Plant Care & Seeds,2,2,0.8565,2.29,27-06-2022,"Google-ads",N1139592229764880,FALSE,CREDITCARD,VISA,M
SO73870,Australia,Australia,13972,EUGENE LIANG,TI-M267,Plant Care & Seeds,1,2,9.3463,24.99,27-06-2022,"Google-ads",F2479499119185135,FALSE,CREDITCARD,MC,M
SO73928,Northwest,United States,24327,EVAN ROGERS,BC-R205,Plant Care & Seeds,2,2,3.3623,8.99,27-06-2022,"Google-ads",A3852662550273858,FALSE,CREDITCARD,VISA,
SO73928,Northwest,United States,24327,EVAN ROGERS,BK-R19B-44,Plants,1,1,343.6496,539.99,27-06-2022,"Meta-ads",D1552725026557915,FALSE,CREDITCARD,,M
SO73869,Canada,Canada,11078,GINA MARTIN,BC-R205,Plant Care & Seeds,1,3,3.3623,8.99,27-06-2022,"Google-ads",Y5550337366475483,FALSE,CREDITCARD,VISA,M
SO73869,Canada,Canada,11078,GINA MARTIN,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,27-06-2022,"Google-ads",K9646368030885091,FALSE,CREDITCARD,,M
SO73910,Northwest,United States,16790,HUNTER LOPEZ,TT-R982,Plant Care & Seeds,2,2,1.4923,3.99,27-06-2022,"Google-ads",K5851669094676597,FALSE,CREDITCARD,VISA,M
SO73910,Northwest,United States,16790,HUNTER LOPEZ,HL-U509-B,Plant Care & Seeds,4,1,12.0278,33.6442,27-06-2022,"Google-ads",Y5064462014595312,FALSE,CREDITCARD,VISA,M
SO73910,Northwest,United States,16790,HUNTER LOPEZ,LJ-0192-M,Pots,5,1,31.7244,48.0673,27-06-2022,"Meta-ads",J9826558552092605,FALSE,CREDITCARD,VISA,M
SO73910,Northwest,United States,16790,HUNTER LOPEZ,BK-R89R-58,Plants,1,1,1320.6838,2181.5625,27-06-2022,"Google-ads",A4600822389271545,FALSE,CREDITCARD,VISA,M
SO73910,Northwest,United States,16790,HUNTER LOPEZ,TI-R982,Plant Care & Seeds,3,1,12.1924,32.6,27-06-2022,"Meta-ads",S7498637592781525,FALSE,CREDITCARD,VISA,M
SO73935,United Kingdom,United Kingdom,27319,IAN BRYANT,GL-H102-L,Pots,3,2,9.7136,23.5481,27-06-2022,"Google-ads",H4700841467719546,FALSE,CREDITCARD,VISA,
SO73935,United Kingdom,United Kingdom,27319,IAN BRYANT,LJ-0192-S,Pots,2,1,31.7244,48.0673,27-06-2022,"Google-ads",N1745481846794839,FALSE,CREDITCARD,,M
SO73935,United Kingdom,United Kingdom,27319,IAN BRYANT,BK-R79Y-40,Plants,1,1,1082.51,1700.99,27-06-2022,"Yt-Campaign",O2942504780436928,FALSE,CREDITCARD,VISA,
SO73907,Northwest,United States,13311,ISABELLA REED,CL-9009,Plant Care & Seeds,2,2,2.9733,7.95,27-06-2022,"Google-ads",Q5790591927997338,FALSE,CREDITCARD,VISA,M
SO73907,Northwest,United States,13311,ISABELLA REED,FE-6654,Plant Care & Seeds,1,2,8.2205,21.98,27-06-2022,"Google-ads",H6860155248115503,FALSE,CREDITCARD,VISA,M
SO73874,United Kingdom,United Kingdom,15078,JACOB WILSON,HL-U509,Plant Care & Seeds,2,1,12.0278,33.6442,27-06-2022,"Google-ads",F3503251860735351,FALSE,CREDITCARD,VISA,M
SO73874,United Kingdom,United Kingdom,15078,JACOB WILSON,BK-M68S-38,Plants,1,1,1117.8559,2071.4196,27-06-2022,"Google-ads",X4460632915374087,FALSE,CREDITCARD,MC,M
SO73924,Australia,Australia,11048,JEREMY POWELL,CA-1098,Pots,5,2,5.7052,8.6442,27-06-2022,"Google-ads",R6074767394998948,FALSE,PAYPAL,VISA,M
SO73924,Australia,Australia,11048,JEREMY POWELL,WB-H098,Plant Care & Seeds,3,2,1.8663,4.99,27-06-2022,"Google-ads",L3006180281034441,FALSE,CREDITCARD,AMEX,M
SO73924,Australia,Australia,11048,JEREMY POWELL,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,27-06-2022,"Yt-Campaign",H8756389145258209,NA,CREDITCARD,VISA,M
SO73924,Australia,Australia,11048,JEREMY POWELL,BK-M68B-42,Plants,1,1,1105.81,2049.0982,27-06-2022,"Google-ads",M9796264820013936,FALSE,CREDITCARD,VISA,M
SO73924,Australia,Australia,11048,JEREMY POWELL,SJ-0194-M,Pots,4,1,41.5723,53.99,27-06-2022,"Google-ads",W8953765479916199,FALSE,CREDITCARD,VISA,M
SO73908,France,France,12482,JEROME BROWNING,LJ-0192-M,Pots,1,1,31.7244,48.0673,27-06-2022,"Google-ads",W5826877437034983,FALSE,CREDITCARD,VISA,M
SO73921,Australia,Australia,22905,JOE SCHMIDT,BK-R89B-58,Plants,1,1,1320.6838,2181.5625,27-06-2022,"Yt-Campaign",C3161478229596556,FALSE,CREDITCARD,VISA,M
SO73875,United Kingdom,United Kingdom,15440,JON PAL,FE-6654,Plant Care & Seeds,4,2,8.2205,21.98,27-06-2022,"Google-ads",D5089319565744681,FALSE,CREDITCARD,VISA,M
SO73875,United Kingdom,United Kingdom,15440,JON PAL,TT-M928,Plant Care & Seeds,2,2,1.8663,4.99,27-06-2022,"Google-ads",M3071981532195971,FALSE,CREDITCARD,,M
SO73875,United Kingdom,United Kingdom,15440,JON PAL,LJ-0192-M,Pots,5,1,31.7244,48.0673,27-06-2022,"Google-ads",M2892585972738832,FALSE,PAYPAL,AMEX,M
SO73875,United Kingdom,United Kingdom,15440,JON PAL,BK-M68B-42,Plants,1,1,1105.81,2049.0982,27-06-2022,"Google-ads",B1695989326692944,FALSE,PAYPAL,VISA,M
SO73875,United Kingdom,United Kingdom,15440,JON PAL,TI-M823,Plant Care & Seeds,3,1,13.09,35,27-06-2022,"Google-ads",K7681985038347547,FALSE,CREDITCARD,MC,M
SO73913,Canada,Canada,22713,JOSEPH MILLER,CL-9009,Plant Care & Seeds,3,2,2.9733,7.95,27-06-2022,"Google-ads",U6135250299115118,FALSE,CREDITCARD,VISA,M
SO73913,Canada,Canada,22713,JOSEPH MILLER,FE-6654,Plant Care & Seeds,2,1,8.2205,21.98,27-06-2022,"Google-ads",N5170939523729487,FALSE,CREDITCARD,MC,M
SO73913,Canada,Canada,22713,JOSEPH MILLER,BK-M18B-42,Plants,1,1,294.5797,539.99,27-06-2022,"Google-ads",O6457266542993642,FALSE,CREDITCARD,DISCOVER,M
SO73886,Southwest,United States,20695,JOSHUA BROWN,WB-H098,Plant Care & Seeds,1,3,1.8663,4.99,27-06-2022,"Google-ads",G8224394379573372,FALSE,CREDITCARD,VISA,M
SO73886,Southwest,United States,20695,JOSHUA BROWN,BC-M005,Plant Care & Seeds,2,2,3.7363,9.99,27-06-2022,"Google-ads",F5736783733488638,FALSE,CREDITCARD,VISA,M
SO73891,Canada,Canada,26051,JOSHUA WILLIAMS,WB-H098,Plant Care & Seeds,1,3,1.8663,4.99,27-06-2022,"Google-ads",B3816749849366189,FALSE,CREDITCARD,MC,M
SO73925,Southwest,United States,28083,KAITLYN FOSTER,BK-T79U-50,Plants,1,1,1481.9379,2384.07,27-06-2022,"Yt-Campaign",P6389100275233851,FALSE,CREDITCARD,VISA,M
SO73922,Australia,Australia,15267,KENDRA ALVAREZ,HL-U509-R,Plant Care & Seeds,2,1,13.0863,34.99,27-06-2022,"Google-ads",D3438258324453269,FALSE,CREDITCARD,VISA,M
SO73922,Australia,Australia,15267,KENDRA ALVAREZ,BK-M38S-42,Plants,1,1,419.7784,769.49,27-06-2022,"Meta-ads",D4319116010915009,NA,CREDITCARD,VISA,M
SO73914,Southwest,United States,18426,LUKE GONZALES,TT-M928,Plant Care & Seeds,3,3,1.8663,4.99,27-06-2022,"Google-ads",F9859120449186206,FALSE,CREDITCARD,VISA,M
SO73914,Southwest,United States,18426,LUKE GONZALES,PK-7098,Plant Care & Seeds,4,2,0.8565,2.29,27-06-2022,"Google-ads",I8582439653435723,FALSE,CREDITCARD,VISA,M
SO73914,Southwest,United States,18426,LUKE GONZALES,BK-M68S-42,Plants,1,1,1117.8559,2071.4196,27-06-2022,"Google-ads",T3650474427528205,FALSE,CREDITCARD,MC,M
SO73914,Southwest,United States,18426,LUKE GONZALES,TI-M823,Plant Care & Seeds,2,1,13.09,35,27-06-2022,"Meta-ads",R2805483661648122,FALSE,CREDITCARD,VISA,M
SO73930,Southwest,United States,24231,MAKAYLA COX,TI-R092,Plant Care & Seeds,2,3,8.0373,21.49,27-06-2022,"Google-ads",I3642398350533068,FALSE,CREDITCARD,VISA,M
SO73930,Southwest,United States,24231,MAKAYLA COX,PK-7098,Plant Care & Seeds,3,2,0.8565,2.29,27-06-2022,"Google-ads",D4751376022994306,FALSE,CREDITCARD,AMEX,M
SO73930,Southwest,United States,24231,MAKAYLA COX,BK-R19B-48,Plants,1,1,343.6496,539.99,27-06-2022,"Google-ads",A2900648831037962,FALSE,CREDITCARD,VISA,M
SO73931,Northwest,United States,22140,MAKAYLA SANCHEZ,BK-R64Y-48,Plants,1,1,605.6492,1000.4375,27-06-2022,"Google-ads",T2744532172714454,FALSE,PAYPAL,VISA,M
SO73918,Australia,Australia,22912,MALLORY MORENO,HL-U509-R,Plant Care & Seeds,2,1,13.0863,34.99,27-06-2022,"Google-ads",L3737725193149926,FALSE,CREDITCARD,,M
SO73918,Australia,Australia,22912,MALLORY MORENO,BK-R89B-52,Plants,1,1,1320.6838,2181.5625,27-06-2022,"Google-ads",D8763800896665372,FALSE,CREDITCARD,VISA,
SO73932,Southwest,United States,19146,MARIAH MORGAN,TT-R982,Plant Care & Seeds,3,3,1.4923,3.99,27-06-2022,"Yt-Campaign",S6438516235495933,FALSE,PAYPAL,VISA,M
SO73932,Southwest,United States,19146,MARIAH MORGAN,TI-R628,Plant Care & Seeds,2,3,9.3463,24.99,27-06-2022,"Meta-ads",S5990503074548714,FALSE,CREDITCARD,VISA,
SO73932,Southwest,United States,19146,MARIAH MORGAN,HL-U509,Plant Care & Seeds,4,1,12.0278,33.6442,27-06-2022,"Google-ads",B5149348155431225,FALSE,CREDITCARD,VISA,M
SO73932,Southwest,United States,19146,MARIAH MORGAN,BK-R79Y-48,Plants,1,1,1082.51,1700.99,27-06-2022,"Yt-Campaign",C9875217453502386,FALSE,CREDITCARD,,M
SO73898,Germany,Germany,17197,MINDY NARA,FE-6654,Plant Care & Seeds,1,3,8.2205,21.98,27-06-2022,"Google-ads",N3215762691017253,FALSE,CREDITCARD,VISA,M
SO73898,Germany,Germany,17197,MINDY NARA,HL-U509-B,Plant Care & Seeds,2,1,12.0278,33.6442,27-06-2022,"Google-ads",A8091563151552191,FALSE,CREDITCARD,MC,M
SO73871,Australia,Australia,14679,NATASHA SUAREZ,SO-R809-L,Pots,3,2,3.3623,8.99,27-06-2022,"Google-ads",I3034872961776052,FALSE,PAYPAL,MC,M
SO73871,Australia,Australia,14679,NATASHA SUAREZ,TT-R982,Plant Care & Seeds,2,2,1.4923,3.99,27-06-2022,"Yt-Campaign",D3601516523315334,FALSE,CREDITCARD,,M
SO73871,Australia,Australia,14679,NATASHA SUAREZ,TI-R628,Plant Care & Seeds,1,2,9.3463,24.99,27-06-2022,"Google-ads",L2381698335969305,FALSE,CREDITCARD,VISA,
SO73881,Northwest,United States,25200,NATHAN WILLIAMS,TT-R982,Plant Care & Seeds,2,2,1.4923,3.99,27-06-2022,"Google-ads",P9433609290694811,FALSE,CREDITCARD,VISA,
SO73881,Northwest,United States,25200,NATHAN WILLIAMS,VE-C304-L,Pots,3,1,23.749,63.5,27-06-2022,"Google-ads",D2578438814664453,FALSE,CREDITCARD,,M
SO73881,Northwest,United States,25200,NATHAN WILLIAMS,TI-R982,Plant Care & Seeds,1,1,12.1924,32.6,27-06-2022,"Google-ads",Q4504786695097039,FALSE,CREDITCARD,MC,M
SO73887,Canada,Canada,15815,NICOLE PRICE,WB-H098,Plant Care & Seeds,2,2,1.8663,4.99,27-06-2022,"Google-ads",F7834146583067822,FALSE,CREDITCARD,VISA,M
SO73887,Canada,Canada,15815,NICOLE PRICE,BC-M005,Plant Care & Seeds,1,2,3.7363,9.99,27-06-2022,"Google-ads",E8477243032413234,FALSE,CREDITCARD,MC,M
SO73887,Canada,Canada,15815,NICOLE PRICE,HL-U509-R,Plant Care & Seeds,3,1,13.0863,34.99,27-06-2022,"Yt-Campaign",Z8035194684308471,FALSE,CREDITCARD,VISA,M
SO73892,Southwest,United States,19404,NICOLE MOORE,WB-H098,Plant Care & Seeds,1,2,1.8663,4.99,27-06-2022,"Google-ads",W9153365699553222,FALSE,CREDITCARD,VISA,M
SO73888,Northwest,United States,18941,PHILIP TORRES,SH-W890-L,Pots,1,1,26.1763,69.99,27-06-2022,"Google-ads",Z3368984395142098,TRUE,CREDITCARD,MC,M
SO73888,Northwest,United States,18941,PHILIP TORRES,SJ-0194-M,Pots,2,1,41.5723,53.99,27-06-2022,"Google-ads",T2437986091819777,FALSE,CREDITCARD,AMEX,M
SO73937,Germany,Germany,25591,PRESTON RAY,CA-1098,Pots,2,3,5.7052,8.6442,27-06-2022,"Google-ads",Z7358266349023201,FALSE,CREDITCARD,VISA,M
SO73937,Germany,Germany,25591,PRESTON RAY,BK-R19B-58,Plants,1,1,343.6496,539.99,27-06-2022,"Yt-Campaign",N6981208672753380,FALSE,CREDITCARD,,M
SO73889,Northwest,United States,20322,RACHEL WOOD,SH-W890-S,Pots,1,1,26.1763,69.99,27-06-2022,"Google-ads",A9963413276775014,FALSE,CREDITCARD,MC,M
SO73919,Australia,Australia,13997,RAQUEL HERNANDEZ,TT-R982,Plant Care & Seeds,3,2,1.4923,3.99,27-06-2022,"Google-ads",V4966616940291691,FALSE,CREDITCARD,MC,M
SO73919,Australia,Australia,13997,RAQUEL HERNANDEZ,HL-U509,Plant Care & Seeds,4,1,12.0278,33.6442,27-06-2022,"Google-ads",Q4731836444852369,FALSE,CREDITCARD,MC,M
SO73919,Australia,Australia,13997,RAQUEL HERNANDEZ,BK-R89R-58,Plants,1,1,1320.6838,2181.5625,27-06-2022,"Google-ads",T1928240090351217,FALSE,CREDITCARD,VISA,M
SO73919,Australia,Australia,13997,RAQUEL HERNANDEZ,TI-R982,Plant Care & Seeds,2,1,12.1924,32.6,27-06-2022,"Yt-Campaign",T3269776178145510,FALSE,CREDITCARD,,M
SO73939,Australia,Australia,15133,RAUL RAI,TI-T723,Plant Care & Seeds,2,2,10.8423,28.99,27-06-2022,"Google-ads",N6861668323329019,FALSE,CREDITCARD,AMEX,N
SO73939,Australia,Australia,15133,RAUL RAI,BK-T18Y-44,Plants,1,1,461.4448,742.35,27-06-2022,"Google-ads",V2467650069637385,FALSE,CREDITCARD,VISA,M
